sample_no,docid,sentence1,sentence2,location1,location2,event1,event2,sent1_id,sent2_id,same_sent,predicted
624,108_19990601.txt,""" No me tenía que explicar nada . Simplemente no cuadro en su proyecto del Barça . Está claro que no son cosas agradables ni por su parte ni por la mía "" , [ señaló ] el exjugador barcelonista sobre la conversación con el entrenador .",""" La aportación de Sasha ha sido muy positiva , pero creo que se ha cumplido el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para [ explicar ] la decisión de no hacerle ninguna oferta de renovación .",34,32,señaló,explicar,18,19,0,BEFORE
625,108_19990601.txt,""" La aportación de Sasha ha [ sido ] muy positiva , pero creo que se ha cumplido el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .",""" La aportación de Sasha ha sido muy positiva , pero [ creo ] que se ha cumplido el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .",6,11,sido,creo,19,19,1,AFTER
626,108_19990601.txt,""" La aportación de Sasha ha [ sido ] muy positiva , pero creo que se ha cumplido el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .",""" La aportación de Sasha ha sido muy positiva , pero creo que se ha [ cumplido ] el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .",6,15,sido,cumplido,19,19,1,EQUAL
627,108_19990601.txt,""" La aportación de Sasha ha [ sido ] muy positiva , pero creo que se ha cumplido el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .",""" La aportación de Sasha ha sido muy positiva , pero creo que se ha cumplido el ciclo previsto cuando [ fichó ] "" , indicó , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .",6,20,sido,fichó,19,19,1,BEFORE
628,108_19990601.txt,""" La aportación de Sasha ha [ sido ] muy positiva , pero creo que se ha cumplido el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .",""" La aportación de Sasha ha sido muy positiva , pero creo que se ha cumplido el ciclo previsto cuando fichó "" , [ indicó ] , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .",6,23,sido,indicó,19,19,1,BEFORE
629,108_19990601.txt,""" La aportación de Sasha ha [ sido ] muy positiva , pero creo que se ha cumplido el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .",""" La aportación de Sasha ha sido muy positiva , pero creo que se ha cumplido el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para [ explicar ] la decisión de no hacerle ninguna oferta de renovación .",6,32,sido,explicar,19,19,1,AFTER
630,108_19990601.txt,""" La aportación de Sasha ha [ sido ] muy positiva , pero creo que se ha cumplido el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .","El preparador barcelonista [ calificó ] la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero indicó que este riesgo era necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .",6,3,sido,calificó,19,20,0,AFTER
631,108_19990601.txt,""" La aportación de Sasha ha [ sido ] muy positiva , pero creo que se ha cumplido el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .","El preparador barcelonista calificó la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero [ indicó ] que este riesgo era necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .",6,30,sido,indicó,19,20,0,EQUAL
632,108_19990601.txt,""" La aportación de Sasha ha [ sido ] muy positiva , pero creo que se ha cumplido el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .","El preparador barcelonista calificó la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero indicó que este riesgo [ era ] necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .",6,34,sido,era,19,20,0,BEFORE
633,108_19990601.txt,""" La aportación de Sasha ha sido muy positiva , pero [ creo ] que se ha cumplido el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .",""" La aportación de Sasha ha sido muy positiva , pero creo que se ha [ cumplido ] el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .",11,15,creo,cumplido,19,19,1,EQUAL
634,108_19990601.txt,""" La aportación de Sasha ha sido muy positiva , pero [ creo ] que se ha cumplido el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .",""" La aportación de Sasha ha sido muy positiva , pero creo que se ha cumplido el ciclo previsto cuando [ fichó ] "" , indicó , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .",11,20,creo,fichó,19,19,1,BEFORE
635,108_19990601.txt,""" La aportación de Sasha ha sido muy positiva , pero [ creo ] que se ha cumplido el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .",""" La aportación de Sasha ha sido muy positiva , pero creo que se ha cumplido el ciclo previsto cuando fichó "" , [ indicó ] , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .",11,23,creo,indicó,19,19,1,AFTER
636,108_19990601.txt,""" La aportación de Sasha ha sido muy positiva , pero [ creo ] que se ha cumplido el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .",""" La aportación de Sasha ha sido muy positiva , pero creo que se ha cumplido el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para [ explicar ] la decisión de no hacerle ninguna oferta de renovación .",11,32,creo,explicar,19,19,1,BEFORE
637,108_19990601.txt,""" La aportación de Sasha ha sido muy positiva , pero [ creo ] que se ha cumplido el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .","El preparador barcelonista [ calificó ] la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero indicó que este riesgo era necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .",11,3,creo,calificó,19,20,0,BEFORE
638,108_19990601.txt,""" La aportación de Sasha ha sido muy positiva , pero [ creo ] que se ha cumplido el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .","El preparador barcelonista calificó la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero [ indicó ] que este riesgo era necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .",11,30,creo,indicó,19,20,0,BEFORE
639,108_19990601.txt,""" La aportación de Sasha ha sido muy positiva , pero [ creo ] que se ha cumplido el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .","El preparador barcelonista calificó la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero indicó que este riesgo [ era ] necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .",11,34,creo,era,19,20,0,AFTER
640,108_19990601.txt,""" La aportación de Sasha ha sido muy positiva , pero creo que se ha [ cumplido ] el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .",""" La aportación de Sasha ha sido muy positiva , pero creo que se ha cumplido el ciclo previsto cuando [ fichó ] "" , indicó , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .",15,20,cumplido,fichó,19,19,1,BEFORE
641,108_19990601.txt,""" La aportación de Sasha ha sido muy positiva , pero creo que se ha [ cumplido ] el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .",""" La aportación de Sasha ha sido muy positiva , pero creo que se ha cumplido el ciclo previsto cuando fichó "" , [ indicó ] , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .",15,23,cumplido,indicó,19,19,1,VAGUE
642,108_19990601.txt,""" La aportación de Sasha ha sido muy positiva , pero creo que se ha [ cumplido ] el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .",""" La aportación de Sasha ha sido muy positiva , pero creo que se ha cumplido el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para [ explicar ] la decisión de no hacerle ninguna oferta de renovación .",15,32,cumplido,explicar,19,19,1,BEFORE
643,108_19990601.txt,""" La aportación de Sasha ha sido muy positiva , pero creo que se ha [ cumplido ] el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .","El preparador barcelonista [ calificó ] la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero indicó que este riesgo era necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .",15,3,cumplido,calificó,19,20,0,BEFORE
644,108_19990601.txt,""" La aportación de Sasha ha sido muy positiva , pero creo que se ha [ cumplido ] el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .","El preparador barcelonista calificó la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero [ indicó ] que este riesgo era necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .",15,30,cumplido,indicó,19,20,0,BEFORE
645,108_19990601.txt,""" La aportación de Sasha ha sido muy positiva , pero creo que se ha [ cumplido ] el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .","El preparador barcelonista calificó la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero indicó que este riesgo [ era ] necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .",15,34,cumplido,era,19,20,0,VAGUE
646,108_19990601.txt,""" La aportación de Sasha ha sido muy positiva , pero creo que se ha cumplido el ciclo previsto cuando [ fichó ] "" , indicó , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .",""" La aportación de Sasha ha sido muy positiva , pero creo que se ha cumplido el ciclo previsto cuando fichó "" , [ indicó ] , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .",20,23,fichó,indicó,19,19,1,VAGUE
647,108_19990601.txt,""" La aportación de Sasha ha sido muy positiva , pero creo que se ha cumplido el ciclo previsto cuando [ fichó ] "" , indicó , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .",""" La aportación de Sasha ha sido muy positiva , pero creo que se ha cumplido el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para [ explicar ] la decisión de no hacerle ninguna oferta de renovación .",20,32,fichó,explicar,19,19,1,VAGUE
648,108_19990601.txt,""" La aportación de Sasha ha sido muy positiva , pero creo que se ha cumplido el ciclo previsto cuando [ fichó ] "" , indicó , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .","El preparador barcelonista [ calificó ] la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero indicó que este riesgo era necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .",20,3,fichó,calificó,19,20,0,BEFORE
649,108_19990601.txt,""" La aportación de Sasha ha sido muy positiva , pero creo que se ha cumplido el ciclo previsto cuando [ fichó ] "" , indicó , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .","El preparador barcelonista calificó la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero [ indicó ] que este riesgo era necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .",20,30,fichó,indicó,19,20,0,AFTER
650,108_19990601.txt,""" La aportación de Sasha ha sido muy positiva , pero creo que se ha cumplido el ciclo previsto cuando [ fichó ] "" , indicó , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .","El preparador barcelonista calificó la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero indicó que este riesgo [ era ] necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .",20,34,fichó,era,19,20,0,BEFORE
651,108_19990601.txt,""" La aportación de Sasha ha sido muy positiva , pero creo que se ha cumplido el ciclo previsto cuando fichó "" , [ indicó ] , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .",""" La aportación de Sasha ha sido muy positiva , pero creo que se ha cumplido el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para [ explicar ] la decisión de no hacerle ninguna oferta de renovación .",23,32,indicó,explicar,19,19,1,EQUAL
652,108_19990601.txt,""" La aportación de Sasha ha sido muy positiva , pero creo que se ha cumplido el ciclo previsto cuando fichó "" , [ indicó ] , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .","El preparador barcelonista [ calificó ] la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero indicó que este riesgo era necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .",23,3,indicó,calificó,19,20,0,BEFORE
653,108_19990601.txt,""" La aportación de Sasha ha sido muy positiva , pero creo que se ha cumplido el ciclo previsto cuando fichó "" , [ indicó ] , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .","El preparador barcelonista calificó la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero [ indicó ] que este riesgo era necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .",23,30,indicó,indicó,19,20,0,BEFORE
654,108_19990601.txt,""" La aportación de Sasha ha sido muy positiva , pero creo que se ha cumplido el ciclo previsto cuando fichó "" , [ indicó ] , por su parte , García Reneses para explicar la decisión de no hacerle ninguna oferta de renovación .","El preparador barcelonista calificó la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero indicó que este riesgo [ era ] necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .",23,34,indicó,era,19,20,0,BEFORE
655,108_19990601.txt,""" La aportación de Sasha ha sido muy positiva , pero creo que se ha cumplido el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para [ explicar ] la decisión de no hacerle ninguna oferta de renovación .","El preparador barcelonista [ calificó ] la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero indicó que este riesgo era necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .",32,3,explicar,calificó,19,20,0,VAGUE
656,108_19990601.txt,""" La aportación de Sasha ha sido muy positiva , pero creo que se ha cumplido el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para [ explicar ] la decisión de no hacerle ninguna oferta de renovación .","El preparador barcelonista calificó la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero [ indicó ] que este riesgo era necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .",32,30,explicar,indicó,19,20,0,BEFORE
657,108_19990601.txt,""" La aportación de Sasha ha sido muy positiva , pero creo que se ha cumplido el ciclo previsto cuando fichó "" , indicó , por su parte , García Reneses para [ explicar ] la decisión de no hacerle ninguna oferta de renovación .","El preparador barcelonista calificó la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero indicó que este riesgo [ era ] necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .",32,34,explicar,era,19,20,0,AFTER
658,108_19990601.txt,"El preparador barcelonista [ calificó ] la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero indicó que este riesgo era necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .","El preparador barcelonista calificó la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero [ indicó ] que este riesgo era necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .",3,30,calificó,indicó,20,20,1,BEFORE
659,108_19990601.txt,"El preparador barcelonista [ calificó ] la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero indicó que este riesgo era necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .","El preparador barcelonista calificó la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero indicó que este riesgo [ era ] necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .",3,34,calificó,era,20,20,1,AFTER
660,108_19990601.txt,"El preparador barcelonista [ calificó ] la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero indicó que este riesgo era necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .","Aíto [ comentó ] que le ha costado mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .",3,1,calificó,comentó,20,21,0,BEFORE
661,108_19990601.txt,"El preparador barcelonista [ calificó ] la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero indicó que este riesgo era necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .","Aíto comentó que le ha [ costado ] mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .",3,5,calificó,costado,20,21,0,VAGUE
662,108_19990601.txt,"El preparador barcelonista [ calificó ] la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero indicó que este riesgo era necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .","Aíto comentó que le ha costado mucho [ dar ] este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .",3,7,calificó,dar,20,21,0,BEFORE
663,108_19990601.txt,"El preparador barcelonista [ calificó ] la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero indicó que este riesgo era necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .","Aíto comentó que le ha costado mucho dar este paso - - "" [ son ] decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .",3,13,calificó,son,20,21,0,AFTER
664,108_19990601.txt,"El preparador barcelonista [ calificó ] la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero indicó que este riesgo era necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .","Aíto comentó que le ha costado mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se [ creen ] "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .",3,24,calificó,creen,20,21,0,BEFORE
665,108_19990601.txt,"El preparador barcelonista [ calificó ] la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero indicó que este riesgo era necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .","Aíto comentó que le ha costado mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y [ mostró ] su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .",3,29,calificó,mostró,20,21,0,VAGUE
666,108_19990601.txt,"El preparador barcelonista [ calificó ] la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero indicó que este riesgo era necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .","Aíto comentó que le ha costado mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club [ negocia ] un nuevo contrato , junto al estadounidense Derrick Alston .",3,51,calificó,negocia,20,21,0,AFTER
667,108_19990601.txt,"El preparador barcelonista calificó la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero [ indicó ] que este riesgo era necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .","El preparador barcelonista calificó la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero indicó que este riesgo [ era ] necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .",30,34,indicó,era,20,20,1,VAGUE
668,108_19990601.txt,"El preparador barcelonista calificó la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero [ indicó ] que este riesgo era necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .","Aíto [ comentó ] que le ha costado mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .",30,1,indicó,comentó,20,21,0,BEFORE
669,108_19990601.txt,"El preparador barcelonista calificó la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero [ indicó ] que este riesgo era necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .","Aíto comentó que le ha [ costado ] mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .",30,5,indicó,costado,20,21,0,VAGUE
670,108_19990601.txt,"El preparador barcelonista calificó la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero [ indicó ] que este riesgo era necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .","Aíto comentó que le ha costado mucho [ dar ] este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .",30,7,indicó,dar,20,21,0,BEFORE
671,108_19990601.txt,"El preparador barcelonista calificó la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero [ indicó ] que este riesgo era necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .","Aíto comentó que le ha costado mucho dar este paso - - "" [ son ] decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .",30,13,indicó,son,20,21,0,BEFORE
672,108_19990601.txt,"El preparador barcelonista calificó la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero [ indicó ] que este riesgo era necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .","Aíto comentó que le ha costado mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se [ creen ] "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .",30,24,indicó,creen,20,21,0,BEFORE
673,108_19990601.txt,"El preparador barcelonista calificó la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero [ indicó ] que este riesgo era necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .","Aíto comentó que le ha costado mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y [ mostró ] su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .",30,29,indicó,mostró,20,21,0,BEFORE
674,108_19990601.txt,"El preparador barcelonista calificó la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero [ indicó ] que este riesgo era necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .","Aíto comentó que le ha costado mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club [ negocia ] un nuevo contrato , junto al estadounidense Derrick Alston .",30,51,indicó,negocia,20,21,0,BEFORE
675,108_19990601.txt,"El preparador barcelonista calificó la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero indicó que este riesgo [ era ] necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .","Aíto [ comentó ] que le ha costado mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .",34,1,era,comentó,20,21,0,AFTER
676,108_19990601.txt,"El preparador barcelonista calificó la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero indicó que este riesgo [ era ] necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .","Aíto comentó que le ha [ costado ] mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .",34,5,era,costado,20,21,0,BEFORE
677,108_19990601.txt,"El preparador barcelonista calificó la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero indicó que este riesgo [ era ] necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .","Aíto comentó que le ha costado mucho [ dar ] este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .",34,7,era,dar,20,21,0,VAGUE
678,108_19990601.txt,"El preparador barcelonista calificó la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero indicó que este riesgo [ era ] necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .","Aíto comentó que le ha costado mucho dar este paso - - "" [ son ] decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .",34,13,era,son,20,21,0,BEFORE
